1K4qrnfyzKzGgJPBEcJaNQ,"{'chicken', 'bar', 'place', 'order', 'experi', 'salsa', 'bean', 'sauc', 'meat', 'taco', 'guacamol', 'server', 'margarita', 'restaur', 'chip', 'drink', 'burrito', 'food', 'servic', 'tortilla'}"
c_XbaJqhm-5ycSBOkVUBmg,"{'chicken', 'bar', 'place', 'order', 'experi', 'salsa', 'bean', 'sauc', 'meat', 'taco', 'guacamol', 'server', 'margarita', 'restaur', 'chip', 'drink', 'burrito', 'food', 'servic', 'tortilla'}"
veXxt8rGY_RJPpA5QkHT9Q,"{'chicken', 'bar', 'place', 'order', 'experi', 'salsa', 'bean', 'sauc', 'meat', 'taco', 'guacamol', 'server', 'margarita', 'restaur', 'chip', 'drink', 'burrito', 'food', 'servic', 'tortilla'}"
GDOAg680Gmi6S1MlhU7B1g,"{'chicken', 'bar', 'place', 'order', 'experi', 'salsa', 'bean', 'sauc', 'meat', 'taco', 'guacamol', 'server', 'margarita', 'restaur', 'chip', 'drink', 'burrito', 'food', 'servic', 'tortilla'}"
nSD-uxCMb745bH3dxoko9Q,"{'chicken', 'bar', 'place', 'order', 'experi', 'salsa', 'bean', 'sauc', 'meat', 'taco', 'guacamol', 'server', 'margarita', 'restaur', 'chip', 'drink', 'burrito', 'food', 'servic', 'tortilla'}"
O_UC_izJXcAmkm6HlEyGSA,"{'chicken', 'bar', 'place', 'order', 'experi', 'salsa', 'bean', 'sauc', 'meat', 'taco', 'guacamol', 'server', 'margarita', 'restaur', 'chip', 'drink', 'burrito', 'food', 'servic', 'tortilla'}"
WfB_SsYeKy83QQsqAAyGVQ,"{'chicken', 'bar', 'place', 'order', 'experi', 'salsa', 'bean', 'sauc', 'meat', 'taco', 'guacamol', 'server', 'margarita', 'restaur', 'chip', 'drink', 'burrito', 'food', 'servic', 'tortilla'}"
WEouNHHxfqGa8gYAnyiyBA,"{'chicken', 'bar', 'place', 'order', 'experi', 'salsa', 'bean', 'sauc', 'meat', 'taco', 'guacamol', 'server', 'margarita', 'restaur', 'chip', 'drink', 'burrito', 'food', 'servic', 'tortilla'}"
SAae44V24aD7y_HpgxjhPA,"{'chicken', 'bar', 'place', 'order', 'experi', 'salsa', 'bean', 'sauc', 'meat', 'taco', 'guacamol', 'server', 'margarita', 'restaur', 'chip', 'drink', 'burrito', 'food', 'servic', 'tortilla'}"
mfQlXkeNhW1vz_1iq63mNQ,"{'chicken', 'bar', 'place', 'order', 'experi', 'salsa', 'bean', 'sauc', 'meat', 'taco', 'guacamol', 'server', 'margarita', 'restaur', 'chip', 'drink', 'burrito', 'food', 'servic', 'tortilla'}"
qB15WElGAlI_eGWjn0kT2w,"{'chicken', 'bar', 'place', 'order', 'experi', 'salsa', 'bean', 'sauc', 'meat', 'taco', 'guacamol', 'server', 'margarita', 'restaur', 'chip', 'drink', 'burrito', 'food', 'servic', 'tortilla'}"
