rDMptJYWtnMhpQu_rRXHng,"{'food', 'chicken', 'drive', 'place', 'burrito', 'sauc', 'restaur', 'fri', 'taco', 'sandwich', 'staff', 'drink', 'servic', 'burger', 'order', 'pizza', 'meal', 'lunch', 'time', 'chee'}"
4srfPk1s8nlm1YusyDUbjg,"{'food', 'chicken', 'drive', 'place', 'burrito', 'sauc', 'restaur', 'fri', 'taco', 'sandwich', 'staff', 'drink', 'servic', 'burger', 'order', 'pizza', 'meal', 'lunch', 'time', 'chee'}"
iPa__LOhse-hobC2Xmp-Kw,"{'food', 'chicken', 'drive', 'place', 'burrito', 'sauc', 'restaur', 'fri', 'taco', 'sandwich', 'staff', 'drink', 'servic', 'burger', 'order', 'pizza', 'meal', 'lunch', 'time', 'chee'}"
sJ0MYSAIVK28cMzh-s-NPA,"{'food', 'chicken', 'drive', 'place', 'burrito', 'sauc', 'restaur', 'fri', 'taco', 'sandwich', 'staff', 'drink', 'servic', 'burger', 'order', 'pizza', 'meal', 'lunch', 'time', 'chee'}"
gIVjdDWRnS1yDVpPF3oUeg,"{'food', 'chicken', 'drive', 'place', 'burrito', 'sauc', 'restaur', 'fri', 'taco', 'sandwich', 'staff', 'drink', 'servic', 'burger', 'order', 'pizza', 'meal', 'lunch', 'time', 'chee'}"
Wpt0sFHcPtV5MO9He7yMKQ,"{'food', 'chicken', 'drive', 'place', 'burrito', 'sauc', 'restaur', 'fri', 'taco', 'sandwich', 'staff', 'drink', 'servic', 'burger', 'order', 'pizza', 'meal', 'lunch', 'time', 'chee'}"
MTH-AcNyWfsBa9sXp04HcQ,"{'food', 'chicken', 'drive', 'place', 'burrito', 'sauc', 'restaur', 'fri', 'taco', 'sandwich', 'staff', 'drink', 'servic', 'burger', 'order', 'pizza', 'meal', 'lunch', 'time', 'chee'}"
SJAggfn8ta7XLD98XD2mkw,"{'food', 'chicken', 'drive', 'place', 'burrito', 'sauc', 'restaur', 'fri', 'taco', 'sandwich', 'staff', 'drink', 'servic', 'burger', 'order', 'pizza', 'meal', 'lunch', 'time', 'chee'}"
vzx1WdVivFsaN4QYrez2rw,"{'food', 'chicken', 'drive', 'place', 'burrito', 'sauc', 'restaur', 'fri', 'taco', 'sandwich', 'staff', 'drink', 'servic', 'burger', 'order', 'pizza', 'meal', 'lunch', 'time', 'chee'}"
GDOAg680Gmi6S1MlhU7B1g,"{'food', 'chicken', 'drive', 'place', 'burrito', 'sauc', 'restaur', 'fri', 'taco', 'sandwich', 'staff', 'drink', 'servic', 'burger', 'order', 'pizza', 'meal', 'lunch', 'time', 'chee'}"
2v-8QQfMLX2PCz-0S6gISQ,"{'food', 'chicken', 'drive', 'place', 'burrito', 'sauc', 'restaur', 'fri', 'taco', 'sandwich', 'staff', 'drink', 'servic', 'burger', 'order', 'pizza', 'meal', 'lunch', 'time', 'chee'}"
nSD-uxCMb745bH3dxoko9Q,"{'food', 'chicken', 'drive', 'place', 'burrito', 'sauc', 'restaur', 'fri', 'taco', 'sandwich', 'staff', 'drink', 'servic', 'burger', 'order', 'pizza', 'meal', 'lunch', 'time', 'chee'}"
akRtfcCezswizRIaAqJ4fQ,"{'food', 'chicken', 'drive', 'place', 'burrito', 'sauc', 'restaur', 'fri', 'taco', 'sandwich', 'staff', 'drink', 'servic', 'burger', 'order', 'pizza', 'meal', 'lunch', 'time', 'chee'}"
Svs-B-a5-13D2dGTKxLsyw,"{'food', 'chicken', 'drive', 'place', 'burrito', 'sauc', 'restaur', 'fri', 'taco', 'sandwich', 'staff', 'drink', 'servic', 'burger', 'order', 'pizza', 'meal', 'lunch', 'time', 'chee'}"
_ltkVUDwaI0MTxv8g21k1A,"{'food', 'chicken', 'drive', 'place', 'burrito', 'sauc', 'restaur', 'fri', 'taco', 'sandwich', 'staff', 'drink', 'servic', 'burger', 'order', 'pizza', 'meal', 'lunch', 'time', 'chee'}"
by_hdCLqAMHW8EEfPYjktA,"{'food', 'chicken', 'drive', 'place', 'burrito', 'sauc', 'restaur', 'fri', 'taco', 'sandwich', 'staff', 'drink', 'servic', 'burger', 'order', 'pizza', 'meal', 'lunch', 'time', 'chee'}"
